alcohol,chlorides_log,citric acid,density,fixed acidity_log,free sulfur dioxide,pH,quality,red,residual sugar_log,sulphates_log,total sulfur dioxide,volatile acidity_log
10.3,-3.146555163288575,0.5,0.9923,1.9021075263969205,27.0,3.15,6,0,0.7419373447293773,-0.7985076962177716,122.0,-1.7719568419318752
10.7,-2.4534079827286295,0.06,0.9965,2.0149030205422647,20.0,3.38,6,1,0.9555114450274363,-0.527632742082372,44.0,-0.6348782724359695
10.7,-2.7646205525906042,0.06,0.9965,1.8082887711792655,20.0,3.38,6,1,0.47000362924573563,-0.40047756659712525,44.0,-0.8915981192837836
10.8,-2.4534079827286295,0.0,0.9914,2.0149030205422647,36.0,3.27,6,0,0.9555114450274363,-0.527632742082372,87.0,-0.6348782724359695
10.8,-2.7646205525906042,0.0,0.9914,1.8082887711792655,36.0,3.27,6,0,0.47000362924573563,-0.40047756659712525,87.0,-0.8915981192837836
10.1,-2.6882475738060303,0.48,0.9973,2.4069451083182885,7.0,3.22,6,1,0.4054651081081644,-0.4462871026284195,15.0,-1.7147984280919266
10.1,-2.995732273553991,0.48,0.9973,2.1162555148025524,7.0,3.22,6,1,-0.10536051565782628,-0.9675840262617056,15.0,-1.6094379124341003
10.5,-2.6882475738060303,0.35,0.992,2.4069451083182885,12.0,3.13,6,0,0.4054651081081644,-0.4462871026284195,74.0,-1.7147984280919266
10.5,-2.995732273553991,0.35,0.992,2.1162555148025524,12.0,3.13,6,0,-0.10536051565782628,-0.9675840262617056,74.0,-1.6094379124341003
10.0,-2.385966701933097,0.12,0.9994,2.1162555148025524,12.0,3.51,5,1,0.9555114450274363,-0.3285040669720361,28.0,-0.34955747616986843
10.0,-2.7646205525906042,0.12,0.9994,1.8082887711792655,12.0,3.51,5,1,0.47000362924573563,-0.40047756659712525,28.0,-0.8915981192837836
10.8,-2.385966701933097,0.0,0.9914,2.1162555148025524,36.0,3.27,6,0,0.9555114450274363,-0.3285040669720361,87.0,-0.34955747616986843
10.8,-2.7646205525906042,0.0,0.9914,1.8082887711792655,36.0,3.27,6,0,0.47000362924573563,-0.40047756659712525,87.0,-0.8915981192837836
9.5,-1.6820086052689356,0.12,0.996,2.0014800002101243,5.0,3.39,5,1,0.47000362924573563,-0.616186139423817,21.0,-0.40047756659712525
9.5,-2.900422093749666,0.12,0.996,1.791759469228055,5.0,3.39,5,1,0.26236426446749106,-0.843970070294529,21.0,-1.2378743560016174
11.1,-1.6820086052689356,0.21,0.9914,2.0014800002101243,42.0,3.32,6,0,0.47000362924573563,-0.616186139423817,168.0,-0.40047756659712525
11.1,-2.900422093749666,0.21,0.9914,1.791759469228055,42.0,3.32,6,0,0.26236426446749106,-0.843970070294529,168.0,-1.2378743560016174
9.2,-2.1892564076870427,0.6,0.9973,2.128231705849268,12.0,3.2,5,1,0.7419373447293773,-0.6539264674066639,90.0,-0.4307829160924542
9.2,-2.864704011147587,0.6,0.9973,1.9878743481543455,12.0,3.2,5,1,1.916922612182061,-0.8915981192837836,90.0,-0.8915981192837836
9.9,-2.1892564076870427,0.24,0.9949,2.128231705849268,41.0,3.2,6,0,0.7419373447293773,-0.6539264674066639,163.0,-0.4307829160924542
9.9,-2.864704011147587,0.24,0.9949,1.9878743481543455,41.0,3.2,6,0,1.916922612182061,-0.8915981192837836,163.0,-0.8915981192837836
9.3,-2.7646205525906042,0.48,0.9998,2.33214389523559,6.0,3.12,6,1,0.9162907318741551,-0.527632742082372,25.0,-0.6348782724359695
9.3,-2.864704011147587,0.48,0.9998,1.9878743481543455,6.0,3.12,6,1,1.916922612182061,-0.8915981192837836,25.0,-0.8915981192837836
9.9,-2.7646205525906042,0.24,0.9949,2.33214389523559,41.0,3.2,6,0,0.9162907318741551,-0.527632742082372,163.0,-0.6348782724359695
9.9,-2.864704011147587,0.24,0.9949,1.9878743481543455,41.0,3.2,6,0,1.916922612182061,-0.8915981192837836,163.0,-0.8915981192837836
9.4,-2.501036031717884,0.32,0.9966,2.028148247292285,7.0,3.36,5,1,0.7884573603642703,-0.6539264674066639,54.0,-0.4780358009429998
9.4,-2.8473122684357177,0.32,0.9966,1.9740810260220096,7.0,3.36,5,1,1.9021075263969205,-0.8915981192837836,54.0,-0.843970070294529
9.9,-2.501036031717884,0.24,0.995,2.028148247292285,40.0,3.2,5,0,0.7884573603642703,-0.6539264674066639,163.0,-0.4780358009429998
9.9,-2.8473122684357177,0.24,0.995,1.9740810260220096,40.0,3.2,5,0,1.9021075263969205,-0.8915981192837836,163.0,-0.843970070294529
9.5,-1.546463113272712,0.42,0.9994,2.33214389523559,6.0,3.19,6,1,0.8754687373538999,-0.4780358009429998,14.0,-0.8915981192837836
9.5,-2.8473122684357177,0.42,0.9994,1.9878743481543455,6.0,3.19,6,1,1.9021075263969205,-0.8915981192837836,14.0,-0.916290731874155
9.9,-1.546463113272712,0.24,0.995,2.33214389523559,41.0,3.2,6,0,0.8754687373538999,-0.4780358009429998,166.0,-0.8915981192837836
9.9,-2.8473122684357177,0.24,0.995,1.9878743481543455,41.0,3.2,6,0,1.9021075263969205,-0.8915981192837836,166.0,-0.916290731874155
9.5,-1.5417792639602856,0.44,0.9994,2.33214389523559,5.0,3.19,6,1,0.8754687373538999,-0.4620354595965587,12.0,-0.843970070294529
9.5,-3.324236340526027,0.44,0.9994,1.824549292051046,5.0,3.19,6,1,1.589235205116581,-0.8675005677047231,12.0,-1.1086626245216111
10.4,-1.5417792639602856,0.27,0.9927,2.33214389523559,30.0,3.2,7,0,0.8754687373538999,-0.4620354595965587,134.0,-0.843970070294529
10.4,-3.324236340526027,0.27,0.9927,1.824549292051046,30.0,3.2,7,0,1.589235205116581,-0.8675005677047231,134.0,-1.1086626245216111
9.5,-2.7806208939370456,0.38,0.9968,2.0014800002101243,9.0,3.41,6,1,0.5306282510621704,-0.6348782724359695,30.0,-1.2378743560016174
9.5,-3.2968373663379125,0.38,0.9968,1.824549292051046,9.0,3.41,6,1,1.5686159179138452,-0.8915981192837836,30.0,-1.171182981502945
10.4,-2.7806208939370456,0.26,0.9928,2.0014800002101243,36.0,3.21,6,0,0.5306282510621704,-0.6348782724359695,148.0,-1.2378743560016174
10.4,-3.2968373663379125,0.26,0.9928,1.824549292051046,36.0,3.21,6,0,1.5686159179138452,-0.8915981192837836,148.0,-1.171182981502945
9.3,-2.7646205525906042,0.48,0.9998,2.33214389523559,6.0,3.12,6,1,0.9162907318741551,-0.527632742082372,25.0,-0.6348782724359695
9.3,-3.3524072174927233,0.48,0.9998,1.8082887711792655,6.0,3.12,6,1,0.7419373447293773,-0.342490308946776,25.0,-1.0216512475319814
11.5,-2.7646205525906042,0.27,0.9917,2.33214389523559,16.0,3.4,7,0,0.9162907318741551,-0.527632742082372,100.0,-0.6348782724359695
11.5,-3.3524072174927233,0.27,0.9917,1.8082887711792655,16.0,3.4,7,0,0.7419373447293773,-0.342490308946776,100.0,-1.0216512475319814
9.4,-2.6310891599660815,0.24,0.996,2.066862759472976,15.0,3.27,6,1,0.6931471805599453,-0.616186139423817,105.0,-0.6348782724359695
9.4,-3.4420193761824103,0.24,0.996,1.6094379124341003,15.0,3.27,6,1,2.1162555148025524,-0.6733445532637656,105.0,-0.5978370007556204
12.5,-2.6310891599660815,0.14,0.9918,2.066862759472976,35.0,3.53,8,0,0.6931471805599453,-0.616186139423817,164.0,-0.6348782724359695
12.5,-3.4420193761824103,0.14,0.9918,1.6094379124341003,35.0,3.53,8,0,2.1162555148025524,-0.6733445532637656,164.0,-0.5978370007556204
9.5,-2.375155785828881,0.31,0.99815,2.1972245773362196,19.0,3.32,6,1,1.0296194171811581,-0.4620354595965587,98.0,-0.7765287894989963
9.5,-3.170085660698769,0.31,0.99815,2.0541237336955462,19.0,3.32,6,1,1.308332819650179,-0.7985076962177716,98.0,-1.3862943611198906
10.0,-2.375155785828881,0.41,0.9954,2.1972245773362196,37.0,3.36,6,0,1.0296194171811581,-0.4620354595965587,149.0,-0.7765287894989963
10.0,-3.170085660698769,0.41,0.9954,2.0541237336955462,37.0,3.36,6,0,1.308332819650179,-0.7985076962177716,149.0,-1.3862943611198906
9.4,-2.577021938695806,0.3,0.9976,2.151762203259462,30.0,3.3,5,1,1.0986122886681098,-0.6348782724359695,135.0,-0.7550225842780328
9.4,-3.270169119255751,0.3,0.9976,1.7404661748405046,30.0,3.3,5,1,1.9021075263969205,-0.4620354595965587,135.0,-1.0216512475319814
10.0,-2.577021938695806,0.21,0.9941,2.151762203259462,51.0,3.29,6,0,1.0986122886681098,-0.6348782724359695,166.0,-0.7550225842780328
10.0,-3.270169119255751,0.21,0.9941,1.7404661748405046,51.0,3.29,6,0,1.9021075263969205,-0.4620354595965587,166.0,-1.0216512475319814
11.0,-2.4418471603275536,0.29,0.99645,2.0014800002101243,26.0,3.39,5,1,0.9555114450274363,-0.3856624808119846,72.0,-1.0216512475319814
11.0,-3.2188758248682006,0.29,0.99645,1.7578579175523736,26.0,3.39,5,1,1.8870696490323797,-0.4780358009429998,72.0,-1.0788096613719298
10.0,-2.4418471603275536,0.21,0.9941,2.0014800002101243,50.0,3.29,5,0,0.9555114450274363,-0.3856624808119846,167.0,-1.0216512475319814
10.0,-3.2188758248682006,0.21,0.9941,1.7578579175523736,50.0,3.29,5,0,1.8870696490323797,-0.4780358009429998,167.0,-1.0788096613719298
11.0,-2.3434070875143007,0.29,0.9962,1.9600947840472698,20.0,3.42,6,1,0.9162907318741551,-0.4307829160924542,53.0,-1.0498221244986778
11.0,-2.0249533563957662,0.29,0.9962,1.916922612182061,20.0,3.42,6,1,0.09531017980432493,-0.8209805520698302,53.0,-1.2729656758128873
9.1,-2.3434070875143007,0.6,0.9934,1.9600947840472698,42.0,3.09,6,0,0.9162907318741551,-0.4307829160924542,127.0,-1.0498221244986778
9.1,-2.0249533563957662,0.6,0.9934,1.916922612182061,42.0,3.09,6,0,0.09531017980432493,-0.8209805520698302,127.0,-1.2729656758128873
10.1,-2.282782465697866,0.23,0.9996,2.2617630984737906,37.0,3.3,5,1,1.2237754316221157,-0.4307829160924542,92.0,-0.579818495252942
10.1,-3.473768074496991,0.23,0.9996,1.916922612182061,37.0,3.3,5,1,1.547562508716013,-0.9675840262617056,92.0,-1.3862943611198906
10.6,-2.282782465697866,0.34,0.9927,2.2617630984737906,34.0,3.21,6,0,1.2237754316221157,-0.4307829160924542,134.0,-0.579818495252942
10.6,-3.473768074496991,0.34,0.9927,1.916922612182061,34.0,3.21,6,0,1.547562508716013,-0.9675840262617056,134.0,-1.3862943611198906
10.4,-2.501036031717884,0.12,0.99865,2.2617630984737906,30.0,3.3,6,1,1.0647107369924282,-0.4462871026284195,74.0,-0.2613647641344075
10.4,-3.473768074496991,0.12,0.99865,1.8870696490323797,30.0,3.3,6,1,2.0412203288596382,-0.9942522733438669,74.0,-1.4271163556401458
10.5,-2.501036031717884,0.35,0.9938,2.2617630984737906,36.0,3.19,5,0,1.0647107369924282,-0.4462871026284195,135.0,-0.2613647641344075
10.5,-3.473768074496991,0.35,0.9938,1.8870696490323797,36.0,3.19,5,0,2.0412203288596382,-0.9942522733438669,135.0,-1.4271163556401458
11.5,-2.488914671185539,0.39,0.9989,2.2823823856765264,21.0,3.37,7,1,1.1631508098056809,-0.342490308946776,59.0,-0.4155154439616658
11.5,-3.506557897319982,0.39,0.9989,1.7749523509116738,21.0,3.37,7,1,2.060513531794317,-0.843970070294529,59.0,-1.2039728043259361
11.5,-2.488914671185539,0.47,0.9933,2.2823823856765264,19.0,3.52,7,0,1.1631508098056809,-0.342490308946776,133.0,-0.4155154439616658
11.5,-3.506557897319982,0.47,0.9933,1.7749523509116738,19.0,3.52,7,0,2.060513531794317,-0.843970070294529,133.0,-1.2039728043259361
10.4,-2.501036031717884,0.12,0.99865,2.2617630984737906,30.0,3.3,6,1,1.0647107369924282,-0.4462871026284195,74.0,-0.2613647641344075
10.4,-3.2188758248682006,0.12,0.99865,1.8082887711792655,30.0,3.3,6,1,1.1939224684724346,-0.527632742082372,74.0,-2.0794415416798357
10.1,-2.501036031717884,0.25,0.9934,2.2617630984737906,10.0,3.54,6,0,1.0647107369924282,-0.4462871026284195,69.0,-0.2613647641344075
10.1,-3.2188758248682006,0.25,0.9934,1.8082887711792655,10.0,3.54,6,0,1.1939224684724346,-0.527632742082372,69.0,-2.0794415416798357
11.5,-2.488914671185539,0.39,0.9989,2.2823823856765264,21.0,3.37,7,1,1.1631508098056809,-0.342490308946776,59.0,-0.4155154439616658
11.5,-3.1941832122778293,0.39,0.9989,1.791759469228055,21.0,3.37,7,1,0.09531017980432493,-0.4942963218147801,59.0,-2.3025850929940455
10.3,-2.488914671185539,0.24,0.9927,2.2823823856765264,15.0,3.61,7,0,1.1631508098056809,-0.342490308946776,65.0,-0.4155154439616658
10.3,-3.1941832122778293,0.24,0.9927,1.791759469228055,15.0,3.61,7,0,0.09531017980432493,-0.4942963218147801,65.0,-2.3025850929940455
9.7,-2.4079456086518722,0.26,0.99975,2.2300144001592104,25.0,3.24,5,1,1.2237754316221157,-0.4780358009429998,87.0,-0.4942963218147801
9.7,-3.473768074496991,0.26,0.99975,1.8870696490323797,25.0,3.24,5,1,2.0412203288596382,-0.9942522733438669,87.0,-1.4271163556401458
10.5,-2.4079456086518722,0.35,0.9938,2.2300144001592104,36.0,3.19,5,0,1.2237754316221157,-0.4780358009429998,135.0,-0.4942963218147801
10.5,-3.473768074496991,0.35,0.9938,1.8870696490323797,36.0,3.19,5,0,2.0412203288596382,-0.9942522733438669,135.0,-1.4271163556401458
9.3,-2.5383074265151158,0.05,0.99735,2.0541237336955462,6.0,3.29,5,1,0.8329091229351039,-0.4620354595965587,18.0,-0.4780358009429998
9.3,-3.473768074496991,0.05,0.99735,1.916922612182061,6.0,3.29,5,1,1.547562508716013,-0.9675840262617056,18.0,-1.3862943611198906
10.6,-2.5383074265151158,0.34,0.9927,2.0541237336955462,34.0,3.21,6,0,0.8329091229351039,-0.4620354595965587,134.0,-0.4780358009429998
10.6,-3.473768074496991,0.34,0.9927,1.916922612182061,34.0,3.21,6,0,1.547562508716013,-0.9675840262617056,134.0,-1.3862943611198906
9.5,-2.4079456086518722,0.42,0.9990000000000001,2.33214389523559,35.0,3.28,6,1,1.0296194171811581,-0.35667494393873245,73.0,-0.527632742082372
9.5,-3.473768074496991,0.42,0.9990000000000001,1.916922612182061,35.0,3.28,6,1,2.2300144001592104,-1.0216512475319814,73.0,-1.2729656758128873
10.4,-2.4079456086518722,0.44,0.9946,2.33214389523559,35.0,3.16,6,0,1.0296194171811581,-0.35667494393873245,137.0,-0.527632742082372
10.4,-3.473768074496991,0.44,0.9946,1.916922612182061,35.0,3.16,6,0,2.2300144001592104,-1.0216512475319814,137.0,-1.2729656758128873
9.2,-2.645075401940822,0.2,1.0015,2.302585092994046,13.0,3.16,6,1,2.3978952727983707,-0.37106368139083207,50.0,-0.7133498878774648
9.2,-3.079113882493042,0.2,1.0015,2.1162555148025524,13.0,3.16,6,1,0.6931471805599453,-0.5978370007556204,50.0,-0.8915981192837836
11.4,-2.645075401940822,0.51,0.993,2.302585092994046,11.0,3.02,5,0,2.3978952727983707,-0.37106368139083207,207.0,-0.7133498878774648
11.4,-3.079113882493042,0.51,0.993,2.1162555148025524,11.0,3.02,5,0,0.6931471805599453,-0.5978370007556204,207.0,-0.8915981192837836
9.2,-2.645075401940822,0.2,1.0015,2.302585092994046,13.0,3.16,6,1,2.3978952727983707,-0.37106368139083207,50.0,-0.7133498878774648
9.2,-2.864704011147587,0.2,1.0015,2.0149030205422647,13.0,3.16,6,1,1.7578579175523736,-0.527632742082372,50.0,-1.3093333199837622
10.5,-2.645075401940822,0.31,0.9946,2.302585092994046,131.0,3.18,5,0,2.3978952727983707,-0.37106368139083207,313.0,-0.7133498878774648
10.5,-2.864704011147587,0.31,0.9946,2.0149030205422647,131.0,3.18,5,0,1.7578579175523736,-0.527632742082372,313.0,-1.3093333199837622
11.5,-2.111964733385396,0.66,0.9978,2.451005098112319,6.0,3.05,7,1,1.2947271675944,-0.3011050927839216,14.0,-0.6348782724359695
11.5,-3.2188758248682006,0.66,0.9978,2.066862759472976,6.0,3.05,7,1,2.7180005319553784,-0.5108256237659907,14.0,-1.3470736479666092
10.0,-2.111964733385396,0.41,0.9976,2.451005098112319,38.0,2.96,6,0,1.2947271675944,-0.3011050927839216,216.0,-0.6348782724359695
10.0,-3.2188758248682006,0.41,0.9976,2.066862759472976,38.0,2.96,6,0,2.7180005319553784,-0.5108256237659907,216.0,-1.3470736479666092
11.5,-2.234926444520231,0.5,0.998,2.33214389523559,5.0,3.28,5,1,1.5040773967762742,-0.18632957819149348,13.0,-0.8209805520698302
11.5,-3.2441936328524905,0.5,0.998,1.8562979903656263,5.0,3.28,5,1,1.840549633397487,-0.4307829160924542,13.0,-1.0788096613719298
10.0,-2.234926444520231,0.23,0.9944,2.33214389523559,37.0,3.19,6,0,1.5040773967762742,-0.18632957819149348,143.0,-0.8209805520698302
10.0,-3.2441936328524905,0.23,0.9944,1.8562979903656263,37.0,3.19,6,0,1.840549633397487,-0.4307829160924542,143.0,-1.0788096613719298
9.7,-2.501036031717884,0.62,1.0002,2.5952547069568657,6.0,3.16,6,1,0.9555114450274363,-0.40047756659712525,21.0,-1.3093333199837622
9.7,-3.170085660698769,0.62,1.0002,1.8718021769015913,6.0,3.16,6,1,2.7343675094195836,-0.6931471805599453,21.0,-1.2729656758128873
9.6,-2.501036031717884,0.35,0.9978,2.5952547069568657,55.0,3.23,6,0,0.9555114450274363,-0.40047756659712525,195.0,-1.3093333199837622
9.6,-3.170085660698769,0.35,0.9978,1.8718021769015913,55.0,3.23,6,0,2.7343675094195836,-0.6931471805599453,195.0,-1.2729656758128873
9.5,-2.796881414808826,0.39,0.9981,2.3702437414678603,7.0,3.18,5,1,0.6931471805599453,-0.4780358009429998,15.0,-0.7765287894989963
9.5,-3.324236340526027,0.39,0.9981,1.9740810260220096,7.0,3.18,5,1,0.26236426446749106,-0.6733445532637656,15.0,-1.5606477482646683
10.4,-2.796881414808826,0.41,0.992,2.3702437414678603,33.0,3.17,5,0,0.6931471805599453,-0.4780358009429998,85.0,-0.7765287894989963
10.4,-3.324236340526027,0.41,0.992,1.9740810260220096,33.0,3.17,5,0,0.26236426446749106,-0.6733445532637656,85.0,-1.5606477482646683
12.5,-2.1037342342488805,0.64,0.998,2.322387720290225,10.0,3.23,6,1,1.0647107369924282,-0.4155154439616658,41.0,-1.0216512475319814
12.5,-3.506557897319982,0.64,0.998,1.8562979903656263,10.0,3.23,6,1,1.5686159179138452,-0.5108256237659907,41.0,-1.1394342831883648
12.5,-2.1037342342488805,0.35,0.9912,2.322387720290225,34.0,3.36,8,0,1.0647107369924282,-0.4155154439616658,101.0,-1.0216512475319814
12.5,-3.506557897319982,0.35,0.9912,1.8562979903656263,34.0,3.36,8,0,1.5686159179138452,-0.5108256237659907,101.0,-1.1394342831883648
12.5,-2.1037342342488805,0.64,0.998,2.322387720290225,10.0,3.23,6,1,1.0647107369924282,-0.4155154439616658,41.0,-1.0216512475319814
12.5,-3.4420193761824103,0.64,0.998,1.916922612182061,10.0,3.23,6,1,1.5260563034950492,-0.941608539858445,41.0,-1.4271163556401458
10.6,-2.1037342342488805,0.34,0.9927,2.322387720290225,37.0,3.2,5,0,1.0647107369924282,-0.4155154439616658,135.0,-1.0216512475319814
10.6,-3.4420193761824103,0.34,0.9927,1.916922612182061,37.0,3.2,5,0,1.5260563034950492,-0.941608539858445,135.0,-1.4271163556401458
9.4,-2.7181005369557116,0.28,0.9973,2.0794415416798357,21.0,3.22,6,1,1.1631508098056809,-0.616186139423817,114.0,-0.5447271754416722
9.4,-3.4112477175156566,0.28,0.9973,1.840549633397487,21.0,3.22,6,1,0.5877866649021191,-0.916290731874155,114.0,-1.4696759700589417
11.8,-2.7181005369557116,0.3,0.9906,2.0794415416798357,16.0,3.28,6,0,1.1631508098056809,-0.616186139423817,91.0,-0.5447271754416722
11.8,-3.4112477175156566,0.3,0.9906,1.840549633397487,16.0,3.28,6,0,0.5877866649021191,-0.916290731874155,91.0,-1.4696759700589417
11.0,-2.2537949288246137,0.08,0.9958,2.128231705849268,16.0,3.13,5,1,0.7419373447293773,-0.6539264674066639,44.0,-0.579818495252942
11.0,-3.270169119255751,0.08,0.9958,1.8718021769015913,16.0,3.13,5,1,2.2925347571405443,-0.8209805520698302,44.0,-1.2729656758128873
9.8,-2.2537949288246137,0.34,0.9954,2.128231705849268,30.0,3.11,5,0,0.7419373447293773,-0.6539264674066639,133.0,-0.579818495252942
9.8,-3.270169119255751,0.34,0.9954,1.8718021769015913,30.0,3.11,5,0,2.2925347571405443,-0.8209805520698302,133.0,-1.2729656758128873
11.7,-2.551046452292545,0.01,0.9963,2.066862759472976,17.0,3.34,7,1,0.9162907318741551,-0.3011050927839216,38.0,-0.4307829160924542
11.7,-3.473768074496991,0.01,0.9963,1.7227665977411035,17.0,3.34,7,1,1.7404661748405046,-0.9675840262617056,38.0,-1.3470736479666092
10.8,-2.551046452292545,0.26,0.9923,2.066862759472976,12.0,3.25,5,0,0.9162907318741551,-0.3011050927839216,80.0,-0.4307829160924542
10.8,-3.473768074496991,0.26,0.9923,1.7227665977411035,12.0,3.25,5,0,1.7404661748405046,-0.9675840262617056,80.0,-1.3470736479666092
12.2,-2.05572501506252,0.53,0.9992,2.4765384001174837,7.0,3.17,7,1,1.2237754316221157,-0.1743533871447778,21.0,-0.363843433417345
12.2,-3.4112477175156566,0.53,0.9992,1.840549633397487,7.0,3.17,7,1,0.5877866649021191,-0.916290731874155,21.0,-1.4696759700589417
11.8,-2.05572501506252,0.3,0.9906,2.4765384001174837,16.0,3.28,6,0,1.2237754316221157,-0.1743533871447778,91.0,-0.363843433417345
11.8,-3.4112477175156566,0.3,0.9906,1.840549633397487,16.0,3.28,6,0,0.5877866649021191,-0.916290731874155,91.0,-1.4696759700589417
12.5,-2.9565115604007097,0.45,0.9948,2.186051276738094,6.0,3.35,6,1,0.6418538861723947,-0.35667494393873245,16.0,-0.843970070294529
12.5,-3.324236340526027,0.45,0.9948,1.840549633397487,6.0,3.35,6,1,0.4054651081081644,-0.8675005677047231,16.0,-1.4696759700589417
11.2,-2.9565115604007097,0.33,0.991,2.186051276738094,15.0,3.32,6,0,0.6418538861723947,-0.35667494393873245,105.0,-0.843970070294529
11.2,-3.324236340526027,0.33,0.991,1.840549633397487,15.0,3.32,6,0,0.4054651081081644,-0.8675005677047231,105.0,-1.4696759700589417
10.3,-2.5257286443082556,0.32,0.9974,2.0541237336955462,29.0,3.31,5,1,1.0296194171811581,-0.4462871026284195,58.0,-0.843970070294529
10.3,-3.101092789211817,0.32,0.9974,1.7578579175523736,29.0,3.31,5,1,2.509599262378372,-0.8675005677047231,58.0,-1.3093333199837622
9.3,-2.5257286443082556,0.27,0.9972,2.0541237336955462,55.0,3.28,6,0,1.0296194171811581,-0.4462871026284195,170.0,-0.843970070294529
9.3,-3.101092789211817,0.27,0.9972,1.7578579175523736,55.0,3.28,6,0,2.509599262378372,-0.8675005677047231,170.0,-1.3093333199837622
11.5,-2.2730262907525014,0.58,1.0008,2.517696472610991,28.0,3.16,6,1,1.0986122886681098,0.0,99.0,-0.7133498878774648
11.5,-3.0576076772720784,0.58,1.0008,1.7749523509116738,28.0,3.16,6,1,0.26236426446749106,-0.6348782724359695,99.0,-1.3470736479666092
10.4,-2.2730262907525014,0.4,0.9945,2.517696472610991,12.0,3.45,5,0,1.0986122886681098,0.0,139.0,-0.7133498878774648
10.4,-3.0576076772720784,0.4,0.9945,1.7749523509116738,12.0,3.45,5,0,0.26236426446749106,-0.6348782724359695,139.0,-1.3470736479666092
9.8,-2.501036031717884,0.54,0.9997,2.5257286443082556,12.0,3.11,7,1,0.8329091229351039,0.3074846997479607,29.0,-1.2729656758128873
9.8,-3.0159349808715104,0.54,0.9997,1.8870696490323797,12.0,3.11,7,1,0.4054651081081644,-0.16251892949777494,29.0,-1.7147984280919266
10.2,-2.501036031717884,0.35,0.9934,2.5257286443082556,49.0,3.43,7,0,0.8329091229351039,0.3074846997479607,141.0,-1.2729656758128873
10.2,-3.0159349808715104,0.35,0.9934,1.8870696490323797,49.0,3.43,7,0,0.4054651081081644,-0.16251892949777494,141.0,-1.7147984280919266
9.2,-2.7181005369557116,0.5,1.0,2.501435951739211,10.0,3.12,6,1,0.8754687373538999,0.16551443847757333,21.0,-1.0788096613719298
9.2,-3.101092789211817,0.5,1.0,2.0014800002101243,10.0,3.12,6,1,2.0541237336955462,-0.5978370007556204,21.0,-1.6094379124341003
9.0,-2.7181005369557116,0.43,0.9964,2.501435951739211,27.0,3.19,7,0,0.8754687373538999,0.16551443847757333,153.0,-1.0788096613719298
9.0,-3.101092789211817,0.43,0.9964,2.0014800002101243,27.0,3.19,7,0,2.0541237336955462,-0.5978370007556204,153.0,-1.6094379124341003
11.3,-2.7333680090865,0.48,0.9972,2.3608540011180215,5.0,3.21,6,1,0.9932517730102834,-0.13926206733350766,18.0,-0.8675005677047231
11.3,-3.0576076772720784,0.48,0.9972,2.0794415416798357,5.0,3.21,6,1,0.4054651081081644,-0.616186139423817,18.0,-1.4271163556401458
10.0,-2.7333680090865,0.36,0.9948,2.3608540011180215,17.0,3.2,6,0,0.9932517730102834,-0.13926206733350766,129.0,-0.8675005677047231
10.0,-3.0576076772720784,0.36,0.9948,2.0794415416798357,17.0,3.2,6,0,0.4054651081081644,-0.616186139423817,129.0,-1.4271163556401458
9.8,-2.137070654516472,0.47,0.9982,2.388762789235098,6.0,3.3,6,1,0.5877866649021191,-0.2876820724517809,14.0,-0.941608539858445
9.8,-3.123565645063876,0.47,0.9982,1.8562979903656263,6.0,3.3,6,1,2.272125885509337,-0.7550225842780328,14.0,-1.3470736479666092
9.1,-2.137070654516472,0.42,0.9962,2.388762789235098,30.0,3.18,6,0,0.5877866649021191,-0.2876820724517809,140.0,-0.941608539858445
9.1,-3.123565645063876,0.42,0.9962,1.8562979903656263,30.0,3.18,6,0,2.272125885509337,-0.7550225842780328,140.0,-1.3470736479666092
9.8,-2.137070654516472,0.47,0.9982,2.388762789235098,6.0,3.3,6,1,0.5877866649021191,-0.2876820724517809,14.0,-0.941608539858445
9.8,-2.9374633654300153,0.47,0.9982,1.6863989535702288,6.0,3.3,6,1,1.0986122886681098,-0.2744368457017603,14.0,-1.171182981502945
10.0,-2.137070654516472,0.47,0.9931,2.388762789235098,46.0,3.29,5,0,0.5877866649021191,-0.2876820724517809,144.0,-0.941608539858445
10.0,-2.9374633654300153,0.47,0.9931,1.6863989535702288,46.0,3.29,5,0,1.0986122886681098,-0.2744368457017603,144.0,-1.171182981502945
10.7,-2.501036031717884,0.5,1.0006,2.4765384001174837,6.0,3.12,6,1,0.9555114450274363,-0.2484613592984996,32.0,-0.5621189181535413
10.7,-2.9565115604007097,0.5,1.0006,1.6863989535702288,6.0,3.12,6,1,1.0986122886681098,-0.2876820724517809,32.0,-1.2378743560016174
10.0,-2.501036031717884,0.47,0.993,2.4765384001174837,47.0,3.29,6,0,0.9555114450274363,-0.2484613592984996,145.0,-0.5621189181535413
10.0,-2.9565115604007097,0.47,0.993,1.6863989535702288,47.0,3.29,6,0,1.0986122886681098,-0.2876820724517809,145.0,-1.2378743560016174
9.9,-2.703062659591171,0.0,0.9979,1.9459101490553132,40.0,3.6,5,1,0.6418538861723947,-0.21072103131565253,63.0,-0.3783364407199117
9.9,-2.995732273553991,0.0,0.9979,1.9600947840472698,40.0,3.6,5,1,1.5260563034950492,-0.916290731874155,63.0,-1.9310215365615626
9.6,-2.703062659591171,0.33,0.9942,1.9459101490553132,33.0,3.28,6,0,0.6418538861723947,-0.21072103131565253,131.0,-0.3783364407199117
